id_sub,_class,id,display_name,title
8,course_label,6368,JavaScript,JavaScript
8,course_label,7450,React JS,React JS
8,course_label,28016,Angular,Angular
8,course_label,5306,CSS,CSS
8,course_label,57548,Next.js,Next.js
8,course_label,6148,HTML,HTML
8,course_label,6928,Node.Js,Node.Js
8,course_label,10230,ASP.NET Core,ASP.NET Core
558,course_label,6594,Học máy,Học máy
558,course_label,7380,Python,Python
558,course_label,5374,Học sâu,Học sâu
558,course_label,4624,Trí tuệ nhân tạo,Trí tuệ nhân tạo
558,course_label,6874,Xử lý ngôn ngữ tự nhiên,Xử lý ngôn ngữ tự nhiên
558,course_label,2146122,LangChain,LangChain
558,course_label,5328,Phân tích dữ liệu,Phân tích dữ liệu
558,course_label,7432,R (ngôn ngữ lập trình),R (ngôn ngữ lập trình)
10,course_label,4470,Phát triển Android,Phát triển Android
10,course_label,6292,Phát triển ứng dụng cho iOS,Phát triển ứng dụng cho iOS
10,course_label,9884,React Native,React Native
10,course_label,37860,Dart (ngôn ngữ lập trình),Dart (ngôn ngữ lập trình)
10,course_label,7956,Swift,Swift
10,course_label,13554,Kotlin,Kotlin
10,course_label,5402,Phát triển ứng dụng mobile,Phát triển ứng dụng mobile
10,course_label,131074,SwiftUI,SwiftUI
12,course_label,6336,Java,Java
12,course_label,4904,C# (programming language),C# (programming language)
12,course_label,4908,C++ (ngôn ngữ lập trình),C++ (ngôn ngữ lập trình)
12,course_label,7450,React JS,React JS
12,course_label,5972,Go (ngôn ngữ lập trình),Go (ngôn ngữ lập trình)
12,course_label,7856,Spring Framework,Spring Framework
12,course_label,9174,C (ngôn ngữ lập trình),C (ngôn ngữ lập trình)
12,course_label,6368,JavaScript,JavaScript
14,course_label,8154,Unity,Unity
14,course_label,5904,Nguyên tắc cơ bản về phát triển trò chơi,Nguyên tắc cơ bản về phát triển trò chơi
14,course_label,4904,C# (programming language),C# (programming language)
14,course_label,36020,Godot,Godot
14,course_label,4908,C++ (ngôn ngữ lập trình),C++ (ngôn ngữ lập trình)
14,course_label,4280,Phát triển trò chơi 3D,Phát triển trò chơi 3D
14,course_label,25642,Phát triển trò chơi 2D,Phát triển trò chơi 2D
14,course_label,109866,Unreal Engine Blueprints,Unreal Engine Blueprints
16,course_label,6866,MySQL,MySQL
16,course_label,5354,Database Management Systems (DBMS),Database Management Systems (DBMS)
16,course_label,7866,SQL Server,SQL Server
16,course_label,7258,PostgreSQL,PostgreSQL
16,course_label,4556,Apache Kafka,Apache Kafka
16,course_label,6804,MongoDB,MongoDB
16,course_label,7040,Oracle SQL,Oracle SQL
16,course_label,5356,Lập trình cơ sở dữ liệu,Lập trình cơ sở dữ liệu
18,course_label,11778,Selenium WebDriver,Selenium WebDriver
18,course_label,17090,Kiểm tra tự động hóa,Kiểm tra tự động hóa
18,course_label,6336,Java,Java
18,course_label,9618,Postman,Postman
18,course_label,156426,Microsoft Playwright,Microsoft Playwright
18,course_label,7660,Selenium Testing Framework,Selenium Testing Framework
18,course_label,22062,Chứng chỉ CTFL của ISTQB,Chứng chỉ CTFL của ISTQB
18,course_label,4570,Kiểm tra API,Kiểm tra API
20,course_label,9252,Thuật toán,Thuật toán
20,course_label,142360,Chứng chỉ nhà phát triển ứng dụng Kubernetes (CKAD),Chứng chỉ nhà phát triển ứng dụng Kubernetes (CKAD)
20,course_label,155842,Phỏng vấn lập trình,Phỏng vấn lập trình
20,course_label,7800,Kiến trúc phần mềm,Kiến trúc phần mềm
20,course_label,9192,Microservices,Microservices
20,course_label,7810,Các phương pháp thực hành phần mềm,Các phương pháp thực hành phần mềm
20,course_label,157972,Phát triển web back-end,Phát triển web back-end
20,course_label,4440,Giải thuật Java,Giải thuật Java
362,course_label,5954,Git,Git
362,course_label,6472,Kubernetes,Kubernetes
362,course_label,6388,JIRA,JIRA
362,course_label,158142,Kỹ nghệ gợi ý,Kỹ nghệ gợi ý
362,course_label,5956,GitHub,GitHub
362,course_label,27134,Confluence,Confluence
362,course_label,47952,Terraform,Terraform
362,course_label,5404,DevOps (Phát triển và vận hành),DevOps (Phát triển và vận hành)
575,course_label,93657,Lập trình trực quan bằng Bubble,Lập trình trực quan bằng Bubble
575,course_label,158078,Generative AI  (GenAI),Generative AI  (GenAI)
575,course_label,157186,Microsoft Power Platform,Microsoft Power Platform
575,course_label,20736,Microsoft Power Apps,Microsoft Power Apps
575,course_label,8320,Thiết kế web,Thiết kế web
575,course_label,37800,Phát triển ứng dụng,Phát triển ứng dụng
575,course_label,583040,GPT tùy chỉnh / Trình tạo GPT,GPT tùy chỉnh / Trình tạo GPT
575,course_label,158278,FlutterFlow,FlutterFlow
26,course_label,5654,Nguyên tắc cơ bản về khởi nghiệp,Nguyên tắc cơ bản về khởi nghiệp
26,course_label,5874,Freelancing,Freelancing
26,course_label,6992,Kinh doanh online,Kinh doanh online
26,course_label,4898,Chiến lược kinh doanh,Chiến lược kinh doanh
26,course_label,158002,ChatGPT,ChatGPT
26,course_label,7888,Startup,Startup
26,course_label,4894,Kế hoạch kinh doanh,Kế hoạch kinh doanh
26,course_label,6252,Marketing trên Instagram,Marketing trên Instagram
28,course_label,7368,Diễn thuyết trước công chúng,Diễn thuyết trước công chúng
28,course_label,7292,Kỹ năng thuyết trình,Kỹ năng thuyết trình
28,course_label,8472,Viết,Viết
28,course_label,5782,Viết truyện hư cấu,Viết truyện hư cấu
28,course_label,4874,Giao tiếp kinh doanh,Giao tiếp kinh doanh
28,course_label,4902,Viết bài thương mại,Viết bài thương mại
28,course_label,4640,Tính quyết đoán,Tính quyết đoán
28,course_label,5584,Văn hóa email và cách viết email,Văn hóa email và cách viết email
30,course_label,6498,Năng lực lãnh đạo,Năng lực lãnh đạo
30,course_label,6618,Kỹ năng quản lý,Kỹ năng quản lý
30,course_label,6312,ISO 9001,ISO 9001
30,course_label,7336,Quản lý dự án,Quản lý dự án
30,course_label,4898,Chiến lược kinh doanh,Chiến lược kinh doanh
30,course_label,7510,Quản lý nhà hàng,Quản lý nhà hàng
30,course_label,9652,Quản lý chất lượng,Quản lý chất lượng
30,course_label,6620,Đào tạo nhà quản lý,Đào tạo nhà quản lý
32,course_label,11392,Bán hàng B2B,Bán hàng B2B
32,course_label,7292,Kỹ năng thuyết trình,Kỹ năng thuyết trình
32,course_label,6536,LinkedIn,LinkedIn
32,course_label,5312,Dịch vụ khách hàng,Dịch vụ khách hàng
32,course_label,5128,Gọi điện chào hàng,Gọi điện chào hàng
32,course_label,155396,Quản lý bán hàng,Quản lý bán hàng
32,course_label,6496,Tạo khách hàng tiềm năng,Tạo khách hàng tiềm năng
32,course_label,4876,Phát triển kinh doanh,Phát triển kinh doanh
34,course_label,157694,"ESG (Môi trường, Xã hội và Quản trị)","ESG (Môi trường, Xã hội và Quản trị)"
34,course_label,8088,TOGAF,TOGAF
34,course_label,6616,Tư vấn quản lý,Tư vấn quản lý
34,course_label,560260,Chứng chỉ The Open Group: TOGAF Enterprise Architecture Foundation,Chứng chỉ The Open Group: TOGAF Enterprise Architecture Foundation
34,course_label,4624,Trí tuệ nhân tạo,Trí tuệ nhân tạo
34,course_label,2062102,IIBA Entry Certificate in Business Analysis (ECBA),IIBA Entry Certificate in Business Analysis (ECBA)
34,course_label,36204,Biến đổi kỹ thuật số,Biến đổi kỹ thuật số
34,course_label,10874,Tư duy thiết kế,Tư duy thiết kế
36,course_label,16650,Quản lý kho vận,Quản lý kho vận
36,course_label,13106,Chứng chỉ Lean Six Sigma Green Belt,Chứng chỉ Lean Six Sigma Green Belt
36,course_label,73590,Chứng chỉ Lean Six Sigma Black Belt,Chứng chỉ Lean Six Sigma Black Belt
36,course_label,8232,Kỹ năng trợ lý ảo,Kỹ năng trợ lý ảo
36,course_label,9652,Quản lý chất lượng,Quản lý chất lượng
36,course_label,156526,Quản lý vận hành,Quản lý vận hành
36,course_label,10442,Tinh gọn,Tinh gọn
36,course_label,51898,Chứng chỉ Lean Six Sigma Yellow Belt,Chứng chỉ Lean Six Sigma Yellow Belt
38,course_label,7336,Quản lý dự án,Quản lý dự án
38,course_label,7220,PMI PMBOK (Hướng dẫn về những kiến thức cốt lõi trong quản lý dự án của Viện Quản lý Dự án Hoa Kỳ),PMI PMBOK (Hướng dẫn về những kiến thức cốt lõi trong quản lý dự án của Viện Quản lý Dự án Hoa Kỳ)
38,course_label,4940,PMI Certified Associate in Project Management (CAPM),PMI Certified Associate in Project Management (CAPM)
38,course_label,7646,Scrum,Scrum
38,course_label,4422,Agile,Agile
38,course_label,61298,Chứng chỉ Scrum Master (PSM),Chứng chỉ Scrum Master (PSM)
38,course_label,7302,PRINCE2,PRINCE2
38,course_label,16128,Quyền sở hữu sản phẩm,Quyền sở hữu sản phẩm
40,course_label,155728,Quản lý hợp đồng,Quản lý hợp đồng
40,course_label,26164,GDPR,GDPR
40,course_label,155376,Chứng chỉ chuyên gia quyền riêng tư thông tin (CIPP),Chứng chỉ chuyên gia quyền riêng tư thông tin (CIPP)
40,course_label,14868,Luật doanh nghiệp,Luật doanh nghiệp
40,course_label,5226,Luật hợp đồng,Luật hợp đồng
40,course_label,25482,CNTT chăm sóc sức khỏe,CNTT chăm sóc sức khỏe
40,course_label,157948,Tiếng Anh Pháp lý,Tiếng Anh Pháp lý
40,course_label,12630,Bảo vệ dữ liệu,Bảo vệ dữ liệu
44,course_label,7862,SQL,SQL
44,course_label,5334,Mô hình hóa dữ liệu,Mô hình hóa dữ liệu
44,course_label,5328,Phân tích dữ liệu,Phân tích dữ liệu
44,course_label,9000,Phân tích kinh doanh,Phân tích kinh doanh
44,course_label,7978,Tableau,Tableau
44,course_label,6730,Excel,Excel
44,course_label,29362,Data Analysis Expressions (DAX),Data Analysis Expressions (DAX)
44,course_label,4864,Phân tích dữ liệu kinh doanh,Phân tích dữ liệu kinh doanh
48,course_label,11114,Tuyển dụng và Thuê mướn,Tuyển dụng và Thuê mướn
48,course_label,48040,Phân tích dữ liệu nhân sự,Phân tích dữ liệu nhân sự
48,course_label,37806,Luật lao động,Luật lao động
48,course_label,50568,Học tập và phát triển (L&D) doanh nghiệp,Học tập và phát triển (L&D) doanh nghiệp
48,course_label,155880,Society for Human Resource Management Certified Professional (SHRM-CP),Society for Human Resource Management Certified Professional (SHRM-CP)
48,course_label,5206,Quản lý xung đột,Quản lý xung đột
48,course_label,5604,Trí tuệ cảm xúc,Trí tuệ cảm xúc
48,course_label,9362,Sự đa dạng và hòa nhập,Sự đa dạng và hòa nhập
50,course_label,39652,Ngành dầu khí,Ngành dầu khí
50,course_label,20984,Kỹ thuật hóa học,Kỹ thuật hóa học
50,course_label,8458,Sức khỏe và an toàn tại nơi làm việc,Sức khỏe và an toàn tại nơi làm việc
50,course_label,4698,Hàng không,Hàng không
50,course_label,5230,Kỹ thuật điều khiển,Kỹ thuật điều khiển
50,course_label,10684,Đào tạo huấn luyện viên định hướng cuộc sống,Đào tạo huấn luyện viên định hướng cuộc sống
50,course_label,11410,Phát triển thiết bị y tế,Phát triển thiết bị y tế
50,course_label,15454,Kỹ thuật điện,Kỹ thuật điện
354,course_label,5502,Dropshipping,Dropshipping
354,course_label,26320,Dropshipping trên Shopify,Dropshipping trên Shopify
354,course_label,5696,Etsy,Etsy
354,course_label,7726,Shopify,Shopify
354,course_label,5532,Thương mại điện tử,Thương mại điện tử
354,course_label,7680,Bán hàng trên Amazon,Bán hàng trên Amazon
354,course_label,552832,TikTok Shop,TikTok Shop
354,course_label,4456,Amazon Kindle Direct Publishing (KDP),Amazon Kindle Direct Publishing (KDP)
52,course_label,34972,Sáng tạo nội dung,Sáng tạo nội dung
52,course_label,4456,Amazon Kindle Direct Publishing (KDP),Amazon Kindle Direct Publishing (KDP)
52,course_label,6400,Ngành báo chí,Ngành báo chí
52,course_label,7640,Viết và sáng tác kịch bản,Viết và sáng tác kịch bản
52,course_label,7228,Xuất bản podcast,Xuất bản podcast
52,course_label,533350,Leonardo.Ai,Leonardo.Ai
52,course_label,7644,Scrivener,Scrivener
52,course_label,8136,Tạo khóa học online,Tạo khóa học online
58,course_label,37536,Bất động sản,Bất động sản
58,course_label,4424,Cho thuê nhà trên Airbnb,Cho thuê nhà trên Airbnb
58,course_label,5214,Xây dựng,Xây dựng
58,course_label,21798,Thế chấp,Thế chấp
58,course_label,5806,Mô hình hóa tài chính,Mô hình hóa tài chính
58,course_label,156824,Kinh doanh dịch vụ công chứng,Kinh doanh dịch vụ công chứng
58,course_label,13198,Marketing bất động sản,Marketing bất động sản
58,course_label,7458,Đầu cơ bất động sản,Đầu cơ bất động sản
60,course_label,156654,Kỹ năng nhập dữ liệu,Kỹ năng nhập dữ liệu
60,course_label,6014,Viết đề xuất xin tài trợ,Viết đề xuất xin tài trợ
60,course_label,158002,ChatGPT,ChatGPT
60,course_label,8104,Phiên âm,Phiên âm
60,course_label,10132,Viết tự do,Viết tự do
60,course_label,548706,Chứng chỉ Rủi ro khí hậu và tính bền vững (SCR) GARP,Chứng chỉ Rủi ro khí hậu và tính bền vững (SCR) GARP
60,course_label,5580,Điện tử,Điện tử
60,course_label,36204,Biến đổi kỹ thuật số,Biến đổi kỹ thuật số
530,course_label,4818,Ghi sổ sách kế toán,Ghi sổ sách kế toán
530,course_label,7420,QuickBooks,QuickBooks
530,course_label,14938,Kế toán tài chính,Kế toán tài chính
530,course_label,5798,Nguyên tắc tài chính cơ bản,Nguyên tắc tài chính cơ bản
530,course_label,6200,International Financial Reporting Standards (IFRS),International Financial Reporting Standards (IFRS)
530,course_label,15104,TallyPrime (Tally.ERP),TallyPrime (Tally.ERP)
530,course_label,128936,Kỳ thi chứng chỉ kế toán công chứng (CPA) thống nhất,Kỳ thi chứng chỉ kế toán công chứng (CPA) thống nhất
530,course_label,5780,SAP FICO,SAP FICO
532,course_label,156082,Tội phạm học,Tội phạm học
532,course_label,157694,"ESG (Môi trường, Xã hội và Quản trị)","ESG (Môi trường, Xã hội và Quản trị)"
532,course_label,157644,Kiểm soát nội bộ,Kiểm soát nội bộ
532,course_label,7532,Quản lý rủi ro,Quản lý rủi ro
532,course_label,6200,International Financial Reporting Standards (IFRS),International Financial Reporting Standards (IFRS)
532,course_label,35308,Kiểm toán nội bộ,Kiểm toán nội bộ
532,course_label,32146,Giao thương và thương mại,Giao thương và thương mại
532,course_label,5162,Quản lý tuân thủ,Quản lý tuân thủ
534,course_label,4782,Bitcoin,Bitcoin
534,course_label,4792,Blockchain,Blockchain
534,course_label,156762,Binance,Binance
534,course_label,10404,Giao dịch theo thuật toán,Giao dịch theo thuật toán
534,course_label,156618,NFT (Token không thể thay thế),NFT (Token không thể thay thế)
534,course_label,5362,Giao dịch trong ngày,Giao dịch trong ngày
534,course_label,6990,Kinh doanh chênh lệch giá online,Kinh doanh chênh lệch giá online
534,course_label,28902,Giao dịch Bitcoin,Giao dịch Bitcoin
536,course_label,6598,Kinh tế vĩ mô,Kinh tế vĩ mô
536,course_label,6708,Kinh tế vi mô,Kinh tế vi mô
536,course_label,10074,Stata,Stata
536,course_label,5960,Kinh tế toàn cầu,Kinh tế toàn cầu
536,course_label,5798,Nguyên tắc tài chính cơ bản,Nguyên tắc tài chính cơ bản
536,course_label,5552,Kinh tế lượng,Kinh tế lượng
536,course_label,157426,Kinh tế học hành vi,Kinh tế học hành vi
536,course_label,7892,Thống kê,Thống kê
540,course_label,6284,Nghiệp vụ ngân hàng đầu tư,Nghiệp vụ ngân hàng đầu tư
540,course_label,5798,Nguyên tắc tài chính cơ bản,Nguyên tắc tài chính cơ bản
540,course_label,4992,Chartered Financial Analyst (CFA),Chartered Financial Analyst (CFA)
